,entry_time,entry_price,quantity,entry_amount,side,status,entry_balance,exit_time,exit_price,exit_balance,profit,leverage,market_type,profit_percent
111,2024-05-06T13:00:00,63870.0,0.10453366147734897,20089.96476998479,long,closed,6696.654923328263,2024-05-07T02:00:00,63702.76,6652.423666263794,-44.23125706446899,3,futures,-0.6604977794269495
112,2024-05-07T04:00:00,63466.26,0.1045038165990087,19957.270998791384,long,closed,6652.423666263794,2024-05-07T13:00:00,63213.16,6599.41046280451,-53.01320345928434,3,futures,-0.7969005902033643
113,2024-05-07T14:00:00,64024.47,0.10276714873885089,19798.23138841353,long,closed,6599.41046280451,2024-05-07T15:00:00,63740.48,6543.876961456905,-55.533501347605124,3,futures,-0.841491852349574
114,2024-05-07T18:00:00,63169.99,0.10328077193889906,19631.630884370716,long,closed,6543.876961456905,2024-05-08T20:00:00,61570.01,6352.639162924649,-191.2377985322555,3,futures,-2.922392943183927
115,2024-05-08T21:00:00,61485.94,0.10300861051218985,19057.917488773946,long,closed,6352.639162924649,2024-05-09T10:00:00,60805.99,6257.277000177392,-95.36216274725666,3,futures,-1.5011424433456044
116,2024-05-09T11:00:00,61053.99,0.10218013874567183,18771.831000532176,long,closed,6257.277000177392,2024-05-09T13:00:00,61182.33,6245.367349215297,-11.909650962095839,3,futures,-0.19033280709417344
117,2024-05-11T05:00:00,60922.0,0.10220661250726587,18736.10204764589,long,closed,6245.367349215297,2024-05-11T06:00:00,60953.01,6223.570873547281,-21.796475668015773,3,futures,-0.34900229961259965
118,2024-05-13T03:00:00,61170.0,0.10143698154204085,18670.712620641843,long,closed,6223.570873547281,2024-05-13T08:00:00,62767.18,6360.54636582685,136.97549227956915,3,futures,2.2009147973516496
119,2024-05-13T23:00:00,62940.08,0.10075399851302015,19081.63909748055,long,closed,6360.54636582685,2024-05-16T04:00:00,65813.33,6624.325196803948,263.77883097709764,3,futures,4.147109631875279
120,2024-05-16T05:00:00,65781.99,0.10039909436022741,19872.975590411843,long,closed,6624.325196803948,2024-05-17T08:00:00,66146.01,6634.358500043003,10.033303239055385,3,futures,0.1514615140557396
121,2024-05-19T07:00:00,67324.44,0.09824746295019868,19903.07550012901,long,closed,6634.358500043003,2024-05-19T08:00:00,67160.01,6591.702293615763,-42.65620642724025,3,futures,-0.6429590204835023
122,2024-05-19T13:00:00,67049.99,0.09801533433092108,19775.10688084729,long,closed,6591.702293615763,2024-05-20T04:00:00,67132.43,6573.427563326258,-18.274730289504987,3,futures,-0.27723840482305473
123,2024-05-22T15:00:00,70455.9,0.09301857304549768,19720.282689978772,long,closed,6573.427563326258,2024-05-22T16:00:00,70229.88,6526.150539533781,-47.27702379247694,3,futures,-0.7192141898123228
124,2024-05-22T19:00:00,69637.47,0.09343492932634083,19578.451618601342,long,closed,6526.150539533781,2024-05-23T07:00:00,69734.04,6509.079503941183,-17.071035592597582,3,futures,-0.2615789428880855
125,2024-05-23T14:00:00,67748.63,0.09578868628678336,19527.23851182355,long,closed,6509.079503941183,2024-05-24T03:00:00,67891.83,6496.765936100322,-12.313567840861651,3,futures,-0.18917525640002042
126,2024-05-24T07:00:00,67155.93,0.09645128342786738,19490.297808300966,long,closed,6496.765936100322,2024-05-24T10:00:00,67353.43,6489.8284420022555,-6.937494098066054,3,futures,-0.10678380853336167
127,2024-05-25T16:00:00,68936.62,0.09385953295470896,19469.48532600677,long,closed,6489.8284420022555,2024-05-27T03:00:00,68873.43,6457.963544816051,-31.86489718620487,3,futures,-0.4909975274534961
128,2024-05-27T06:00:00,68393.23,0.09414074542438781,19373.89063444815,long,closed,6457.963544816051,2024-05-27T14:00:00,69500.0,6536.239025187959,78.27548037190809,3,futures,1.2120768385994074
129,2024-05-28T01:00:00,68614.11,0.09497507594447258,19608.717075563876,long,closed,6536.239025187959,2024-05-28T20:00:00,68325.86,6482.76448872893,-53.47453645902897,3,futures,-0.8181239433405096
130,2024-05-29T09:00:00,67905.72,0.09518073286407601,19448.29346618679,long,closed,6482.76448872893,2024-06-01T03:00:00,67715.31,6438.747639086177,-44.016849642753186,3,futures,-0.678982704358333
131,2024-06-02T10:00:00,67529.99,0.09506045234375005,19316.24291725853,long,closed,6438.747639086177,2024-06-02T12:00:00,67934.99,6451.472948488768,12.725309402591847,3,futures,0.19763640564731677
132,2024-06-02T19:00:00,67736.95,0.0949573095576831,19354.41884546631,long,closed,6451.472948488768,2024-06-03T02:00:00,68416.08,6490.110280395928,38.63733190715993,3,futures,0.5988916363077967
133,2024-06-03T20:00:00,69101.28,0.09363994342152186,19470.330841187784,long,closed,6490.110280395928,2024-06-04T15:00:00,70445.0,6589.869348514778,99.75906811884943,3,futures,1.5370935748223236
134,2024-06-05T09:00:00,70894.19,0.09267472751249761,19769.608045544333,long,closed,6589.869348514778,2024-06-06T15:00:00,71300.0,6601.100363569439,11.23101505466093,3,futures,0.1704284935055922
135,2024-06-06T17:00:00,71098.31,0.0925661532950464,19803.30109070832,long,closed,6601.100363569439,2024-06-07T05:00:00,71290.6,6592.49751148774,-8.602852081698984,3,futures,-0.1303245157303956
136,2024-06-07T17:00:00,69803.59,0.09416020034146205,19777.49253446322,long,closed,6592.49751148774,2024-06-08T08:00:00,69436.42,6531.609070975708,-60.88844051203159,3,futures,-0.9236020249674848
137,2024-06-10T06:00:00,69429.87,0.0937926895695294,19594.827212927124,long,closed,6531.609070975708,2024-06-10T16:00:00,69972.17,6556.315141297021,24.706070321312836,3,futures,0.37825396549064916
